"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6185","17110235","LOC100132831","100132831","A20-binding inhibitor of NF-kappaB activation 2 pseudogene",0.691295915273617,2.40949119930294,2.24011505711148,0.0445024381484704,0.112107979715519,-4.68875916451368
"6186","17110315","NDP","4693","norrin cystine knot growth factor NDP",0.4880509780703,2.74405480862447,1.81811052892918,0.0937384370211876,0.197060356421538,-5.3713368882741
"6187","17110342","FUNDC1","139341","FUN14 domain containing 1",-0.713621307786239,6.6694977057238,-3.08860163823637,0.00925076833583443,0.0339108945124181,-3.17358177317361
"6188","17110352","DIPK2B","79742","divergent protein kinase domain 2B",0.26016575454344,5.23179712460858,1.62513591407398,0.129740679202662,0.248600369584599,-5.65699503922663
"6189","17110365","MIR221","407006","microRNA 221",0.571961734340467,2.52541540590075,0.916478089998325,0.377224804725798,0.537492250995182,-6.50180932316008
"6190","17110424","LINC01545","724087","long intergenic non-protein coding RNA 1545",0.316417435801682,2.09920664246334,1.0182814609159,0.328366624007039,0.487842037924207,-6.40384646166097
"6191","17110447","SYN1","6853","synapsin I",0.176959277629984,3.50447681089601,0.618004885488389,0.547966525146,0.689607855719493,-6.73551920298382
"6192","17110463","CFP","5199","complement factor properdin",1.01531278778888,3.56457346730977,5.05930574778444,0.000268462394778958,0.00287700742287547,0.392611025603268
"6193","17110527","ZNF630","57232","zinc finger protein 630",-0.676748436728829,5.23104294198678,-2.35877971263983,0.0358675532143054,0.094972486844307,-4.48566628411604
"6194","17110540","SSX5","6758","SSX family member 5",0.666150346875648,2.06648172175113,1.75572819067013,0.104255695244893,0.213233864327491,-5.46577615423359
"6195","17110670","PIM2","11040","Pim-2 proto-oncogene, serine/threonine kinase",2.43969460313764,4.65189733271314,15.7980905713117,1.78675701806766e-09,5.87843058944259e-06,12.1218903488621
"6196","17110700","KCND1","3750","potassium voltage-gated channel subfamily D member 1",0.693108740770246,4.41285470342388,3.75026367895815,0.00270668279605435,0.013816891231992,-1.94944529660822
"6197","17110835","SYP","6855","synaptophysin",-0.244119277132175,3.86929300092724,-0.790292594391565,0.444488451890273,0.599945438653948,-6.61065557916577
"6198","17110917","FOXP3","50943","forkhead box P3",-0.43967121245069,4.81873926461886,-1.27548630525252,0.225953302898496,0.372531378870485,-6.11901674816227
"6199","17111008","NUDT11","55190","nudix hydrolase 11",-1.14143290540337,6.11347451129709,-2.84995671287991,0.0144502581911928,0.0475889383874117,-3.61104346510219
"6200","17111093","SSX7","280658","SSX family member 7",0.817520296714921,2.0028595867909,3.86002417988367,0.00221360203194078,0.0120872224176169,-1.74720663413337
"6201","17111119","XAGE3","170626","X antigen family member 3",0.398328565528269,2.33752982631897,0.790712803422448,0.444252245838954,0.599889374577801,-6.61031698266312
"6202","17111126","FAM156A","29057","family with sequence similarity 156 member A",0.0807125308265575,3.63063178958668,0.22944884703003,0.82233211846778,0.894666888147816,-6.90893076423044
"6203","17111413","FAM120C","54954","family with sequence similarity 120C",-0.901564599575828,6.42382217881873,-5.57188530913223,0.000115450326731392,0.00157606462633311,1.2533267116091
"6204","17111435","WNK3","65267","WNK lysine deficient protein kinase 3",-0.418889365986673,4.29774562979261,-1.80484048661077,0.0958921527738807,0.20035989974675,-5.39158523631158
"6205","17111464","FGD1","2245","FYVE, RhoGEF and PH domain containing 1",-0.475116219067632,5.89948130612742,-3.06152049299595,0.00973120523492403,0.0352595431970265,-3.22346359117113
"6206","17111520","ALAS2","212","5'-aminolevulinate synthase 2",-0.292862783462505,6.69205598519555,-0.573203381409129,0.576948358135527,0.711454309694858,-6.76331036028872
"6207","17111555","USP51","158880","ubiquitin specific peptidase 51",-0.58390951101914,6.01691381395825,-3.01997497385739,0.0105172338023776,0.0373265363644253,-3.29988731327422
"6208","17111569","SPIN3","169981","spindlin family member 3",-0.306261234157061,5.30757229348886,-1.21168368448187,0.248641682354097,0.399722030268742,-6.19440115432453
"6209","17111577","SPIN2B","474343","spindlin family member 2B",-0.408084865127837,4.86277529477577,-1.25867621315841,0.231763831921327,0.379543557501824,-6.13916717037094
"6210","17111585","SPIN2A","54466","spindlin family member 2A",0.709527550705834,4.36800822910503,1.86098048678229,0.0870761554697645,0.186936738333132,-5.30535348621444
"6211","17111611","ARHGEF9","23229","Cdc42 guanine nucleotide exchange factor 9",-0.540580346279618,6.07896511317302,-3.00911493425108,0.0107329637887174,0.0377662576094977,-3.31984280033614
"6212","17111711","VSIG4","11326","V-set and immunoglobulin domain containing 4",-0.195453694464785,6.49429324380382,-0.885196971013688,0.393209241730296,0.553436750927347,-6.53011563009342
"6213","17111725","EDA2R","60401","ectodysplasin A2 receptor",-0.355771015142456,3.60238234759928,-1.42934380124144,0.17807675659514,0.311292973901912,-5.92540983180427
"6214","17111738","OPHN1","4983","oligophrenin 1",-0.336456586109611,7.08971305950521,-1.9163878250306,0.079103557575568,0.174149759186167,-5.21882777607258
"6215","17111769","PJA1","64219","praja ring finger ubiquitin ligase 1",-1.19102248696065,6.77714437585566,-5.47923395850185,0.000134108388558516,0.00174393912394275,1.10046604911135
"6216","17111858","SLC7A3","84889","solute carrier family 7 member 3",-1.34599651919672,5.33187580306389,-2.47559778510996,0.0289506673047255,0.0811075733693,-4.28206025587702
"6217","17111883","CXorf65","158830","chromosome X open reading frame 65",1.33808075361563,2.92069114589307,2.69173953982171,0.01940506036157,0.0599180183853263,-3.89751375998329
"6218","17111895","IL2RG","3561","interleukin 2 receptor subunit gamma",1.55926252966237,5.9785079730808,7.0363975835214,1.26600926952704e-05,0.000414444825546663,3.50597368408772
"6219","17111955","CXCR3","2833","C-X-C motif chemokine receptor 3",0.642279288095102,3.74666116844723,2.46622775869546,0.0294542251012262,0.0819578905918374,-4.29851313666181
"6220","17111998","ERCC6L","54821","ERCC excision repair 6 like, spindle assembly checkpoint helicase",0.175480179715629,2.34528373644455,0.555711913191508,0.588481294748957,0.721887941731569,-6.77362360262527
"6221","17112060","PHKA1","5255","phosphorylase kinase regulatory subunit alpha 1",-0.326587484564874,4.74921413687892,-1.26438530528782,0.229777167693595,0.377134887359405,-6.13234655423723
"6222","17112133","NAP1L6P","645996","nucleosome assembly protein 1 like 6, pseudogene",0.249993739126675,2.89344251188648,1.0114426542363,0.331497566676681,0.491005833111959,-6.41070178750982
"6223","17112137","NAP1L2","4674","nucleosome assembly protein 1 like 2",-1.09720609331867,6.15981753611193,-5.7218062372952,9.08300101005814e-05,0.00134393640214365,1.49808073979686
"6224","17112149","XIST","7503","X inactive specific transcript",0.474031926860217,10.0268356099692,0.625312913709344,0.543316856221353,0.685658786715861,-6.73079948494764
"6225","17112187","MIR421","693122","microRNA 421",0.468916949103974,8.54399575505073,1.74387701978334,0.106369266780221,0.216021535621559,-5.48349871927996
"6226","17112189","MIR374B","100126317","microRNA 374b",-0.651297927544307,3.15499868587198,-1.58339265054059,0.138967091276218,0.261507404767443,-5.71614295548462
"6227","17112191","MIR545","664614","microRNA 545",-0.000806046252970649,3.28628431697366,-0.00187934839062964,0.998530961907507,0.999138340838108,-6.9370911137507
"6228","17112193","MIR374A","442919","microRNA 374a",-0.954656050088687,2.04299900805313,-1.51728336496425,0.154741683666019,0.282754867681868,-5.80773286313607
"6229","17112235","ZDHHC15","158866","zinc finger DHHC-type containing 15",-0.832023840837715,4.69939185196861,-2.49387039019499,0.027992536632274,0.0791197985568569,-4.24991803636957
"6230","17112253","TTC3P1","286495","tetratricopeptide repeat domain 3 pseudogene 1",-0.8471633740073,5.72565515679429,-3.0857051275897,0.00930099837107473,0.0340381364191723,-3.1789192730733
"6231","17112267","MIR325","442899","microRNA 325",-0.586135214834692,2.83080992907147,-1.03076178953577,0.322708709100504,0.481866877190238,-6.39123594792672
"6232","17112339","TAF9B","51616","TATA-box binding protein associated factor 9b",-0.410354876213855,8.79691658309141,-2.72600504891538,0.0182066948913066,0.0569121389001414,-3.83577879731291
"6233","17112349","CYSLTR1","10800","cysteinyl leukotriene receptor 1",0.816917623857442,4.51539411805118,2.78514173108707,0.0163075423566476,0.0519881922028785,-3.72881937491058
"6234","17112426","HMGN5","79366","high mobility group nucleosome binding domain 5",-0.514675108679658,6.18176391510833,-1.94220271156801,0.0756219708071455,0.167992089098925,-5.17805321578774
"6235","17112471","HDX","139324","highly divergent homeobox",-0.514270698231391,4.36622238306759,-1.80161223353493,0.0964227952208282,0.201062489490883,-5.39649830010875
"6236","17112543","MIR361","494323","microRNA 361",0.893790813987769,2.17296768919227,1.74665714039251,0.105870045853813,0.215363037697492,-5.47934764954983
"6237","17112550","PABPC5-AS1","102724167","PABPC5 antisense RNA 1",-1.20962075162965,3.9690050533699,-4.22067593962953,0.00115271922516138,0.00772392311768016,-1.08838808562285
"6238","17112560","NAP1L3","4675","nucleosome assembly protein 1 like 3",-0.950004830984335,5.08137525396133,-2.67607556932542,0.0199783624871296,0.0613977002726038,-3.92567227565316
"6239","17112568","MIR548M","100313772","microRNA 548m",-0.244611371694556,2.4655548824353,-0.694665941375936,0.500315978013693,0.649069230151833,-6.68343922032869
"6240","17112607","TSPAN6","7105","tetraspanin 6",-0.598065766930979,6.7409374308791,-3.6069709884278,0.00352457497197183,0.0166726839076741,-2.21427487597813
"6241","17112623","SYTL4","94121","synaptotagmin like 4",0.484045457237705,3.35261435230177,1.57616637033785,0.140620871871294,0.263839559998036,-5.72628036084191
"6242","17112710","TAF7L","54457","TATA-box binding protein associated factor 7 like",-0.462330120160037,3.91918936447218,-1.68531506017179,0.117383745260587,0.23202814060005,-5.57000916526771
"6243","17112735","BTK","695","Bruton tyrosine kinase",1.26136129553175,3.99274765009954,4.68893371059839,0.000505229844888322,0.00435132510388109,-0.251223794898813
"6244","17112835","ZMAT1","84460","zinc finger matrin-type 1",-0.585113558697862,5.38220932973483,-1.98670061224238,0.0699495026119382,0.15805897224813,-5.10710777671936
"6245","17112849","TCEAL6","158931","transcription elongation factor A like 6",-1.1267563556699,4.32561949361352,-6.22672104730893,4.14430682399372e-05,0.0008324393437443,2.29858005464791
"6246","17112918","BEX1","55859","brain expressed X-linked 1",-1.66639082792271,9.10179919094694,-9.04924662363019,9.39329657676196e-07,7.03315966004791e-05,6.12964591229868
"6247","17112925","NXF3","56000","nuclear RNA export factor 3",-0.371006550715157,3.762159332626,-0.836736141848785,0.418872883491236,0.576492135911537,-6.57225625329501
"6248","17112963","TCEAL5","340543","transcription elongation factor A like 5",-1.02339522491439,3.99410438948144,-5.01566326666901,0.000288948836135911,0.00298943921662625,0.317666225396063
"6249","17113079","MORC4","79710","MORC family CW-type zinc finger 4",-1.04467681412848,5.90243125132275,-6.78025752238828,1.82508991236834e-05,0.000500378817640986,3.1340412941037
"6250","17113172","LOC101928335","101928335","uncharacterized LOC101928335",0.439369413300765,3.02119141136796,1.78277537632805,0.0995721349419759,0.20583872067804,-5.42506486651089
"6251","17113335","SNORD96B","692226","small nucleolar RNA, C/D box 96B",-0.296121146264343,3.73840722421365,-0.606098607716298,0.555589029615463,0.694325848571414,-6.74309697010795
"6252","17113346","CHRDL1","91851","chordin like 1",-0.157250087871581,7.24911288428996,-0.610219065498894,0.552944480910017,0.692759840896403,-6.74049017597509
"6253","17113362","CAPN6","827","calpain 6",-0.827269387667988,5.54834338037568,-3.75715665924483,0.0026726321260478,0.0137282743086608,-1.93672671203812
"6254","17113463","LRCH2","57631","leucine rich repeats and calponin homology domain containing 2",-1.06219440056915,5.93677126873573,-5.5458666219951,0.000120396214389226,0.0016300557421422,1.21052294800244
"6255","17113492","PLS3-AS1","101927352","PLS3 antisense RNA 1",0.341672552467315,3.65747275795101,1.07477811214008,0.303327244667421,0.461158334083093,-6.34573960997876
"6256","17113525","KLHL13","90293","kelch like family member 13",-0.519200304322333,2.59322552194996,-1.80768485005246,0.0954267940496621,0.199779925181921,-5.38725223933588
"6257","17113582","CXorf56","63932","chromosome X open reading frame 56",-1.10462825647486,5.05813930943265,-6.18633700324936,4.4069985853282e-05,0.000868205110522741,2.23590875124559
"6258","17113627","MIR766","768218","microRNA 766",0.0455745141470409,1.71151523851313,0.151527285954996,0.88204337601355,0.933094118033627,-6.92479568550684
"6259","17113677","RHOXF2B","727940","Rhox homeobox family member 2B",0.218632980493564,2.82306491336367,0.613971420427903,0.550542249859823,0.691593738846436,-6.73810181906168
"6260","17113710","TMEM255A","55026","transmembrane protein 255A",-0.574998724088943,7.63092634496753,-3.43862616655667,0.00481525000053239,0.0206412671032593,-2.52608220057206
"6261","17113925","LOC101928402","101928402","uncharacterized LOC101928402",-1.87793318194694,5.47358319542357,-3.8571069012307,0.00222543450173968,0.0120872224176169,-1.75257335299042
"6262","17114014","LOC105373334","105373334","uncharacterized LOC105373334",-0.373510836904378,8.84648471837716,-1.50849668285036,0.156949759278348,0.285363198687905,-5.81970817474478
"6263","17114038","ELF4","2000","E74 like ETS transcription factor 4",0.418698432207911,4.66402242587593,1.71323066372535,0.112013042211621,0.224230549970328,-5.52899449296569
"6264","17114177","FIRRE","286467","firre intergenic repeating RNA element",-0.0870502004729854,2.81192390044383,-0.219313503778835,0.830042142815538,0.899782092211902,-6.91135897278541
"6265","17114241","HS6ST2","90161","heparan sulfate 6-O-sulfotransferase 2",-0.106856877889149,3.87740574093687,-0.496815502909754,0.628174651340297,0.753855408684873,-6.80610749510346
"6266","17114288","GPC3","2719","glypican 3",-1.12314939287262,9.88066613399241,-8.05646199306368,3.19885488543623e-06,0.000155914556638299,4.89917279385208
"6267","17114394","SMIM10L2B","644596","small integral membrane protein 10 like 2B",-0.879873906982068,6.14580533710367,-3.88391610411742,0.00211909693034763,0.0117469737166701,-1.70327336372268
"6268","17114400","ETDA","101928677","embryonic testis differentiation homolog A",0.0934822526861621,3.09886998263029,0.150744953996143,0.882647400214797,0.933328162996882,-6.92492222010678
"6269","17114407","CT55","54967","cancer/testis antigen 55",0.552467683564493,2.50927415372657,2.08767008133957,0.0585072990231162,0.138262907292711,-4.94319398066535
"6270","17114435","INTS6L-AS1","100874118","INTS6L antisense RNA 1",-0.281617630806926,2.83578330015304,-0.758690315005326,0.462483164381238,0.616394413941371,-6.63565330976937
